drug_a,drug_b,cell_line,synergy
Bortezomib,Dabrafenib,MDA-MB-175-VII,0
5-Fluorouracil,Camptothecin,SNU-175,0
Docetaxel,Gemcitabine,HDQ-P1,0
Crizotinib,MK-1775,SW620,0
Ruxolitinib,OSI-027,BxPC-3,0
5-Fluorouracil,SCH772984,MRK-nu-1,0
MK-1775,Camptothecin,HCC2998,0
Bortezomib,Luminespib,CAL-51,0
AZD8055,SB216763,SW948,0
Sorafenib,MK-2206,PSN1,0
SB505124,AZD4547,LS-180,0
Cisplatin,Doramapimod,CAL-148,0
Taselisib,Temozolomide,MDA-MB-330,0
Oxaliplatin,Crizotinib,SK-CO-1,0
5-Fluorouracil,Dabrafenib,COLO-678,0
Lapatinib,Nilotinib,HCC1419,0
Lapatinib,Temozolomide,HCC1937,0
AZD7762,Oxaliplatin,LS-123,0
Navitoclax,Irinotecan,DAN-G,1
Galunisertib,Linsitinib,PANC-02-03,0
Dabrafenib,SB216763,SW1463,0
Navitoclax,AZD8055,HCC1428,1
SB216763,MK-1775,LoVo,0
Taselisib,Bortezomib,DU-4475,0
Axitinib,Palbociclib,AU565,0
5-Fluorouracil,Wee1 Inhibitor,HCC1143,0
MK-1775,SB505124,LoVo,0
Docetaxel,Gemcitabine,MDA-MB-157,0
Sorafenib,Crizotinib,PA-TU-8902,0
AZD7762,Lapatinib,SUIT-2,0
MK-1775,Oxaliplatin,SW620,0
Oxaliplatin,Navitoclax,KP-4,0
Docetaxel,RO-3306,HCC70,0
Crizotinib,SCH772984,SW1463,0
MK-2206,Navitoclax,DiFi,0
Lapatinib,Crizotinib,BxPC-3,1
Palbociclib,Crizotinib,MDA-MB-175-VII,0
Docetaxel,Nilotinib,MDA-MB-361,0
Navitoclax,Oxaliplatin,KM12,0
AZD7762,Oxaliplatin,CFPAC-1,0
Sorafenib,Paclitaxel,PA-TU-8988T,0
Luminespib,ZM447439,HCC38,0
Temozolomide,Alpelisib,MDA-MB-468,0
BMS-754807,5-Fluorouracil,COLO-678,0
Axitinib,NU7441,HCC1500,0
Olaparib,Cisplatin,MIA-PaCa-2,0
Lapatinib,AZD7762,YAPC,0
Palbociclib,SCH772984,SNU-407,0
Gemcitabine,Taselisib,MDA-MB-361,0
Luminespib,NU7441,COLO-824,0
Lapatinib,Palbociclib,MFM-223,0
MK-1775,Gemcitabine,PANC-08-13,0
Vorinostat,SCH772984,EFM-19,0
Palbociclib,NU7441,MDA-MB-175-VII,0
Linsitinib,Alpelisib,T47D,0
Taselisib,Linsitinib,HPAC,0
Dabrafenib,Linsitinib,DiFi,0
Gemcitabine,MK-2206,ZR-75-1,0
Linsitinib,Olaparib,CAPAN-1,0
Navitoclax,Palbociclib,SW48,0
Linsitinib,Vinorelbine,HCT-15,0
Axitinib,AZD7762,MCF7,0
Palbociclib,Temozolomide,HCC1395,0
Axitinib,Doramapimod,ZR-75-1,0
Taselisib,Crizotinib,MDA-MB-436,0
Dasatinib,Linsitinib,PL4,1
5-Fluorouracil,Paclitaxel,AU565,0
Olaparib,Camptothecin,CL-11,0
Ruxolitinib,AZD7762,PSN1,0
Lapatinib,Camptothecin,HCC1599,0
MK-1775,Palbociclib,HPAC,0
Dabrafenib,5-Fluorouracil,SNU-407,0
Linsitinib,Navitoclax,MDA-MB-231,0
Palbociclib,BI-2536,MDA-MB-468,0
OSI-027,Navitoclax,UACC-893,0
Docetaxel,SB216763,MFM-223,0
Paclitaxel,Irinotecan,HPAC,0
AZD8055,Dabrafenib,HCC2998,0
Oxaliplatin,SCH772984,HT55,0
Cisplatin,Docetaxel,AU565,0
Docetaxel,SCH772984,MDA-MB-157,0
Olaparib,Dasatinib,CFPAC-1,0
Irinotecan,MK-2206,SW1990,0
Crizotinib,OSI-027,SU8686,0
MK-2206,Sorafenib,CAL-148,0
MK-1775,AZD7762,HCC1187,1
Navitoclax,Olaparib,MDA-MB-231,1
SB216763,MK-2206,LoVo,0
5-Fluorouracil,KU-55933,MFM-223,0
5-Fluorouracil,Taselisib,MDA-MB-468,0
Linsitinib,Taselisib,UACC-893,0
Bortezomib,SB216763,MDA-MB-361,0
Bortezomib,SCH772984,EVSA-T,0
MK-2206,PF-4708671,HCC1500,0
Dasatinib,Dactolisib,HuP-T4,0
Crizotinib,MK-1775,ZR-75-1,0
MK-1775,Alpelisib,HCC2157,0
Vorinostat,PF-4708671,ZR-75-30,0
MK-2206,Nilotinib,HCC1428,0
Olaparib,Lapatinib,KP-2,0
Cisplatin,Entinostat,HCC1395,0
SB216763,Linsitinib,LS-123,0
MK-2206,Nilotinib,MRK-nu-1,0
Docetaxel,OSI-027,HCC1143,0
MK-1775,Camptothecin,MCF7,0
Axitinib,SB216763,ZR-75-1,0
Navitoclax,NU7441,MDA-MB-361,1
OSI-027,Dabrafenib,HCC1500,0
Palbociclib,Linsitinib,MDA-MB-415,0
Temozolomide,AZD7762,EFM-192A,0
AZD7762,Ruxolitinib,KP-1N,0
OSI-027,Vorinostat,ZR-75-1,0
MK-1775,AZD8055,MDA-MB-231,0
Temozolomide,AZD7762,HDQ-P1,0
Lapatinib,Camptothecin,HCC1187,0
Linsitinib,OSI-027,PANC-08-13,0
SB216763,Crizotinib,SNU-1040,0
Lapatinib,Oxaliplatin,KP-1N,0
Palbociclib,ZM447439,MDA-MB-415,0
Gemcitabine,Wee1 Inhibitor,EFM-19,0
Taselisib,Temozolomide,ZR-75-30,0
5-Fluorouracil,Luminespib,EVSA-T,0
Palbociclib,Olaparib,SUIT-2,0
Docetaxel,Paclitaxel,AU565,0
OSI-027,Navitoclax,MRK-nu-1,1
Docetaxel,Paclitaxel,UACC-893,0
Vorinostat,Temozolomide,CAL-148,0
OSI-027,Temozolomide,CAL-85-1,0
Cisplatin,MK-1775,AU565,0
MK-2206,SB505124,SNU-1040,0
Sorafenib,Irinotecan,PANC-04-03,0
Crizotinib,BI-2536,MDA-MB-175-VII,0
Temozolomide,AZD8055,HCC1395,0
Palbociclib,Paclitaxel,PANC-08-13,0
SCH772984,Taselisib,NCI-H508,0
Navitoclax,Lapatinib,AU565,0
Docetaxel,Temozolomide,EFM-19,0
Linsitinib,OSI-027,PA-TU-8988T,0
Navitoclax,AZD7762,COLO-824,0
Cisplatin,Nilotinib,CAL-51,0
Bortezomib,Nilotinib,CAMA-1,0
MK-1775,AZD8055,SW1417,0
Navitoclax,Lapatinib,HCC1143,0
Olaparib,Camptothecin,AU565,0
Olaparib,MK-1775,CaR-1,0
OSI-027,Temozolomide,MFM-223,0
Camptothecin,AZD8055,COLO-205,0
Palbociclib,Bortezomib,UACC-893,0
Palbociclib,MK-1775,KP-2,0
Paclitaxel,Dactolisib,PA-TU-8902,0
Linsitinib,AZD7762,MDA-MB-436,0
Taselisib,Bortezomib,MDA-MB-453,0
Lapatinib,AZD7762,UACC-812,0
Camptothecin,5-Fluorouracil,SNU-C1,0
Irinotecan,Linsitinib,PANC-10-05,0
Docetaxel,RO-3306,HCC1428,0
SB505124,Vinorelbine,RCM-1,0
Lapatinib,RO-3306,HCC1937,0
5-Fluorouracil,Navitoclax,SNU-81,0
AZD7762,PF-4708671,HCC1419,0
OSI-027,MK-1775,HCC38,0
MK-1775,NU7441,EFM-192A,0
MK-2206,Paclitaxel,DU-4475,1
Crizotinib,MK-2206,SW1417,0
Navitoclax,5-Fluorouracil,UACC-893,0
Bortezomib,BI-2536,HCC1187,1
Linsitinib,Lapatinib,HCC1806,1
Palbociclib,RO-3306,OCUB-M,0
Galunisertib,Irinotecan,KP-1N,0
AZD7762,Temozolomide,HCC1428,0
MK-2206,Linsitinib,MDA-MB-361,0
Bortezomib,Linsitinib,EVSA-T,0
SB216763,Oxaliplatin,DiFi,0
Gemcitabine,Temozolomide,MDA-MB-175-VII,0
Crizotinib,Temozolomide,MDA-MB-231,0
Docetaxel,OSI-027,CAMA-1,0
Dasatinib,AZD7762,KP-4,0
MK-1775,Crizotinib,AU565,0
AZD7762,Navitoclax,PA-TU-8902,0
Linsitinib,MK-1775,EFM-192A,0
Crizotinib,PF-4708671,HCC1428,0
Axitinib,Luminespib,MCF7,0
OSI-027,Taselisib,EFM-19,0
Olaparib,5-Fluorouracil,HCC1419,0
Gemcitabine,Ruxolitinib,MIA-PaCa-2,0
MK-1775,MK-2206,HCC1806,1
AZD8055,AZD4547,SK-CO-1,0
MK-1775,Irinotecan,PANC-03-27,0
Olaparib,BI-2536,HDQ-P1,0
Cisplatin,PF-4708671,HCC1599,0
Lapatinib,Axitinib,MDA-MB-436,0
Gemcitabine,MK-2206,EVSA-T,0
MK-2206,Olaparib,CFPAC-1,0
Crizotinib,Palbociclib,HDQ-P1,0
Navitoclax,Luminespib,MDA-MB-468,0
OSI-027,Linsitinib,MRK-nu-1,0
Taselisib,SCH772984,RKO,1
Cisplatin,5-Fluorouracil,HCC38,0
Temozolomide,Taselisib,HCC1428,0
SCH772984,Palbociclib,SNU-C1,0
Taselisib,Irinotecan,SW1990,0
Ruxolitinib,5-Fluorouracil,PANC-10-05,1
Taselisib,MK-1775,SW1990,0
AZD7762,MK-1775,KP-1N,0
AZD7762,Dabrafenib,BT-20,0
Cisplatin,Bortezomib,MDA-MB-436,0
Irinotecan,Cisplatin,KP-2,0
SB216763,Crizotinib,SNU-407,0
Navitoclax,Temozolomide,COLO-824,0
Linsitinib,Ruxolitinib,KP-3,0
Navitoclax,GSK269962A,HCC70,0
Crizotinib,Luminespib,HCC2157,0
AZD7762,AZD4547,SW1116,0
Camptothecin,Taselisib,RKO,0
Irinotecan,Navitoclax,HuP-T4,1
Olaparib,MK-1775,ZR-75-30,0
Bortezomib,Vorinostat,OCUB-M,0
Axitinib,Temozolomide,HCC1599,0
Lapatinib,AZD7762,MDA-MB-175-VII,0
Temozolomide,Crizotinib,HCC1569,0
Temozolomide,Dabrafenib,HCC1569,0
Vorinostat,Alpelisib,MDA-MB-436,0
Palbociclib,BI-2536,HCC1806,0
MK-2206,Entinostat,JIMT-1,0
SB216763,BMS-754807,DiFi,0
AZD7762,Linsitinib,MDA-MB-361,0
Dabrafenib,BMS-754807,SNU-C1,0
Camptothecin,Oxaliplatin,CCK-81,0
Galunisertib,Cisplatin,KP-2,0
Dasatinib,Ruxolitinib,CFPAC-1,0
AZD7762,Wee1 Inhibitor,HCC1599,0
Taselisib,Axitinib,HCC202,0
Temozolomide,SB216763,HCC70,0
OSI-027,Linsitinib,CAL-51,0
Navitoclax,Dactolisib,YAPC,0
MK-2206,Crizotinib,SU8686,0
Axitinib,Palbociclib,ZR-75-1,0
Gemcitabine,Wee1 Inhibitor,HCC1569,0
Bortezomib,ZM447439,CAL-85-1,0
MK-2206,Vinorelbine,MDST8,0
AZD8055,Taselisib,CaR-1,0
Luminespib,OSI-027,EVSA-T,0
BMS-754807,AZD7762,SNU-81,0
Luminespib,Camptothecin,BT-483,0
Temozolomide,Olaparib,UACC-893,0
Lapatinib,ZM447439,EFM-19,0
Linsitinib,Dabrafenib,CAL-51,0
Dabrafenib,SB505124,COLO-678,0
Taselisib,SCH772984,HT-29,0
SB216763,Camptothecin,SNU-81,0
Temozolomide,AZD7762,MDA-MB-330,0
Dabrafenib,SB216763,NCI-H508,0
MK-1775,BI-2536,EFM-19,0
Gemcitabine,AZD7762,AsPC-1,0
Cisplatin,GSK269962A,MDA-MB-436,0
Gemcitabine,SCH772984,PANC-02-03,0
Lapatinib,AZD7762,HDQ-P1,0
Crizotinib,Lapatinib,MDA-MB-330,0
Linsitinib,Docetaxel,T47D,0
Lapatinib,Navitoclax,BT-549,0
Vorinostat,MK-1775,BT-474,0
Cisplatin,OSI-027,BT-483,0
Gemcitabine,GSK269962A,BT-20,0
Luminespib,Temozolomide,HCC1419,0
AZD7762,Vorinostat,UACC-812,0
Gemcitabine,Navitoclax,AU565,0
5-Fluorouracil,MK-2206,HDQ-P1,0
Navitoclax,Tozasertib,JIMT-1,1
AZD7762,MK-1775,KP-2,0
BMS-754807,Linsitinib,SW48,0
Palbociclib,Galunisertib,KP-3,0
Temozolomide,Docetaxel,CAL-85-1,0
SB216763,Vinorelbine,COLO-320-HSR,0
Olaparib,Vorinostat,HCC202,0
Taselisib,MK-2206,SW1990,0
MK-2206,Crizotinib,PANC-08-13,0
5-Fluorouracil,Linsitinib,LS-513,0
SB216763,Crizotinib,HCC2998,0
Luminespib,OSI-027,MDA-MB-361,0
5-Fluorouracil,Taselisib,PA-TU-8988T,0
AZD7762,MK-1775,MDA-MB-436,0
5-Fluorouracil,Nilotinib,MDA-MB-330,0
AZD4547,SB216763,COLO-678,0
Oxaliplatin,SCH772984,SUIT-2,0
MK-2206,Gemcitabine,COLO-824,0
Palbociclib,Bortezomib,BT-20,0
Oxaliplatin,OSI-027,DAN-G,0
Crizotinib,MK-1775,SNU-C2B,0
Luminespib,ZM447439,HCC1428,0
Cisplatin,Axitinib,EFM-19,0
Taselisib,Entinostat,HCC1187,1
Vinorelbine,Dabrafenib,RCM-1,0
Palbociclib,SCH772984,HCC1187,0
5-Fluorouracil,ZM447439,OCUB-M,0
SCH772984,Crizotinib,MDST8,0
SCH772984,Palbociclib,SW1463,0
Palbociclib,Vorinostat,CAL-51,0
Crizotinib,Irinotecan,CFPAC-1,0
Navitoclax,Palbociclib,ZR-75-1,0
Crizotinib,Palbociclib,DU-4475,0
AZD7762,ZM447439,JIMT-1,0
Temozolomide,Palbociclib,MRK-nu-1,0
Olaparib,Vinorelbine,MDST8,0
MK-1775,Bortezomib,T47D,0
Linsitinib,BMS-754807,NCI-H716,0
Crizotinib,Camptothecin,MDA-MB-436,0
Docetaxel,Palbociclib,MDA-MB-436,0
OSI-027,Cisplatin,HDQ-P1,0
Paclitaxel,Cisplatin,PANC-08-13,0
Bortezomib,KU-55933,HCC1419,0
Docetaxel,OSI-027,ZR-75-30,0
Oxaliplatin,Irinotecan,HuP-T4,0
OSI-027,PF-4708671,CAMA-1,0
Crizotinib,Navitoclax,PANC-02-03,1
Taselisib,Entinostat,HCC38,0
SB505124,MK-2206,RCM-1,0
Vorinostat,OSI-027,MDA-MB-468,0
Ruxolitinib,Taselisib,PANC-02-03,0
Olaparib,Cisplatin,HCC1187,0
Docetaxel,Lapatinib,CAL-148,1
AZD7762,Sorafenib,CAL-85-1,1
Palbociclib,Navitoclax,NCI-H508,0
AZD7762,Navitoclax,T84,0
5-Fluorouracil,Taselisib,DU-4475,0
AZD8055,Palbociclib,COLO-320-HSR,0
Taselisib,MK-2206,PANC-02-03,0
5-Fluorouracil,AZD4547,SW1417,0
AZD7762,Wee1 Inhibitor,HCC1954,1
Taselisib,Paclitaxel,PA-TU-8902,0
5-Fluorouracil,Wee1 Inhibitor,EFM-192A,0
Vorinostat,Crizotinib,HCC1143,0
Cisplatin,Olaparib,HCC1187,0
Axitinib,ZM447439,MDA-MB-453,0
Palbociclib,5-Fluorouracil,CAL-120,0
Docetaxel,Tozasertib,CAL-85-1,0
Bortezomib,Palbociclib,HCC70,0
Cisplatin,Paclitaxel,PANC-08-13,0
5-Fluorouracil,AZD7762,UACC-893,0
5-Fluorouracil,Dabrafenib,SW1463,0
5-Fluorouracil,MK-1775,KP-1N,0
Navitoclax,AZD7762,SNU-175,0
Vorinostat,MK-2206,MDA-MB-453,0
Lapatinib,Wee1 Inhibitor,HCC1428,0
OSI-027,MK-1775,SU8686,0
Galunisertib,Oxaliplatin,PANC-08-13,0
Docetaxel,Wee1 Inhibitor,OCUB-M,0
Cisplatin,NU7441,CAL-85-1,0
Lapatinib,Oxaliplatin,AsPC-1,0
Dabrafenib,Taselisib,COLO-678,0
MK-2206,MK-1775,BxPC-3,0
Dasatinib,Navitoclax,DAN-G,0
MK-2206,Lapatinib,ZR-75-1,0
Palbociclib,KU-55933,CAL-120,0
MK-2206,Luminespib,ZR-75-30,0
Crizotinib,GSK269962A,HCC1500,0
Palbociclib,Crizotinib,SNU-81,0
Dasatinib,Paclitaxel,SU8686,0
Palbociclib,Navitoclax,SW948,0
SCH772984,Dabrafenib,LS-411N,0
Docetaxel,Axitinib,HCC1806,0
Lapatinib,Sorafenib,DAN-G,1
SB505124,Crizotinib,HT-29,0
Bortezomib,PF-4708671,HCC1500,0
MK-2206,Vorinostat,HCC2218,0
MK-2206,Palbociclib,HCC1395,0
Temozolomide,Camptothecin,MDA-MB-330,0
SB505124,BMS-754807,MDST8,0
Irinotecan,Lapatinib,PANC-08-13,0
Cisplatin,Crizotinib,CAL-85-1,0
MK-1775,MK-2206,MIA-PaCa-2,0
MK-1775,Entinostat,CAL-148,0
AZD7762,Camptothecin,ZR-75-30,0
Lapatinib,Doramapimod,HCC1569,0
Crizotinib,Oxaliplatin,LoVo,0
BMS-754807,MK-2206,HCC2998,0
Vorinostat,5-Fluorouracil,EFM-192A,0
OSI-027,Alpelisib,EVSA-T,0
SB505124,MK-2206,NCI-H747,0
Taselisib,SCH772984,SNU-175,0
MK-2206,Oxaliplatin,KM12,0
Navitoclax,Oxaliplatin,SW1463,0
Lapatinib,Galunisertib,Hs-766T,0
Gemcitabine,Nilotinib,EFM-192A,0
Palbociclib,MK-2206,HCC1569,0
MK-1775,Navitoclax,ZR-75-30,0
MK-1775,Palbociclib,HCC1419,0
OSI-027,Sorafenib,HCC1395,0
Dasatinib,MK-2206,PANC-08-13,0
SCH772984,Crizotinib,YAPC,0
Gemcitabine,Olaparib,PANC-08-13,0
5-Fluorouracil,Cisplatin,AsPC-1,0
OSI-027,Linsitinib,MDA-MB-468,0
Crizotinib,AZD4547,CW-2,0
Gemcitabine,OSI-027,EFM-192A,0
Palbociclib,Alpelisib,ZR-75-30,0
Olaparib,MK-2206,LS-123,0
Navitoclax,MK-2206,UACC-893,0
Paclitaxel,Oxaliplatin,BxPC-3,0
5-Fluorouracil,Nilotinib,MDA-MB-436,0
AZD8055,MK-2206,HCT-116,1
Crizotinib,RO-3306,CAL-120,0
MK-2206,Cisplatin,BT-549,0
SB505124,Taselisib,NCI-H747,0
MK-2206,AZD7762,MDA-MB-436,0
AZD7762,OSI-027,MDA-MB-157,0
OSI-027,Bortezomib,CAL-148,1
Crizotinib,NU7441,HCC1187,0
MK-2206,Palbociclib,LS-123,0
Bortezomib,Alpelisib,HCC1500,0
Irinotecan,Sorafenib,BxPC-3,0
Cisplatin,Camptothecin,HCC2157,0
Palbociclib,Oxaliplatin,COLO-205,0
Palbociclib,Alpelisib,HCC2218,0
SB216763,Camptothecin,MDST8,0
Lapatinib,Taselisib,HDQ-P1,0
Vinorelbine,SB505124,CL-11,0
Navitoclax,Sorafenib,HuP-T3,0
SB216763,Linsitinib,HT-115,0
Camptothecin,BMS-754807,HT55,0
Dasatinib,Paclitaxel,PANC-02-03,0
Gemcitabine,MK-2206,HuP-T3,0
Axitinib,Alpelisib,MRK-nu-1,1
Taselisib,Dabrafenib,COLO-320-HSR,0
Taselisib,MK-1775,EVSA-T,0
Docetaxel,Doramapimod,MDA-MB-436,0
Palbociclib,BI-2536,CAL-148,0
Crizotinib,BMS-754807,SNU-81,0
Vorinostat,Taselisib,HCC1395,0
MK-2206,SCH772984,KP-3,0
SCH772984,Vinorelbine,HCT-116,0
Palbociclib,Navitoclax,LS-411N,0
MK-2206,Palbociclib,SW1417,0
OSI-027,Crizotinib,MDA-MB-175-VII,0
Crizotinib,MK-1775,HCC1937,0
Lapatinib,Sorafenib,EFM-192A,0
Olaparib,Linsitinib,KP-1N,0
Luminespib,Camptothecin,JIMT-1,0
Axitinib,Navitoclax,MDA-MB-415,0
AZD8055,SB505124,SW1116,0
Dactolisib,Gemcitabine,HPAC,0
SB216763,MK-1775,NCI-H508,0
Crizotinib,MK-1775,KP-4,0
Linsitinib,Alpelisib,UACC-893,0
Temozolomide,GSK269962A,MDA-MB-231,0
SCH772984,Palbociclib,SNU-C5,0
Olaparib,BI-2536,CAL-120,0
Irinotecan,Dasatinib,PA-TU-8902,0
Paclitaxel,Navitoclax,PA-TU-8902,1
Palbociclib,Entinostat,BT-549,0
Axitinib,SB216763,MFM-223,0
Crizotinib,MK-1775,DAN-G,0
Palbociclib,5-Fluorouracil,Hs-766T,0
SCH772984,Irinotecan,HuP-T4,0
Navitoclax,AZD7762,CAPAN-1,1
Crizotinib,Luminespib,MCF7,0
Cisplatin,MK-1775,KP-4,0
Dasatinib,Dactolisib,MZ1-PC,0
Cisplatin,Docetaxel,HCC1569,0
Temozolomide,Crizotinib,HCC1428,0
AZD4547,Dabrafenib,LS-411N,0
Palbociclib,Linsitinib,CW-2,0
Axitinib,MK-2206,HDQ-P1,0
AZD8055,MK-2206,SNU-407,0
MK-1775,Olaparib,CAL-51,0
Cisplatin,SCH772984,HCC2218,0
Gemcitabine,AZD8055,HCC1187,0
OSI-027,BI-2536,MFM-223,1
SB216763,AZD7762,CW-2,0
AZD7762,Vorinostat,HCC38,0
Lapatinib,GSK269962A,HCC38,0
Axitinib,Gemcitabine,MDA-MB-157,0
Crizotinib,MK-2206,PA-TU-8902,0
Linsitinib,Docetaxel,MDA-MB-468,0
Dasatinib,Irinotecan,PANC-10-05,0
AZD7762,AZD8055,UACC-893,0
AZD8055,BMS-754807,CL-11,0
Olaparib,Camptothecin,CAMA-1,0
Navitoclax,GSK269962A,MDA-MB-436,0
Navitoclax,AZD8055,BT-483,1
Crizotinib,Dasatinib,PANC-03-27,1
Taselisib,AZD4547,CCK-81,0
Taselisib,GSK269962A,HCC1419,0
AZD7762,Taselisib,HDQ-P1,0
Axitinib,OSI-027,HCC1428,0
Palbociclib,PF-4708671,HCC2157,0
Taselisib,5-Fluorouracil,HCC1937,0
MK-1775,Cisplatin,CAPAN-2,0
MK-2206,Palbociclib,HCC1419,0
Irinotecan,Cisplatin,PANC-02-03,0
Cisplatin,Taselisib,MDA-MB-468,0
OSI-027,AZD7762,KP-4,1
OSI-027,Bortezomib,HCC70,0
Docetaxel,Alpelisib,EFM-19,0
MK-2206,SCH772984,COLO-824,0
Oxaliplatin,MK-2206,MZ1-PC,0
Navitoclax,Palbociclib,SNU-81,0
Olaparib,AZD7762,HCC1143,0
SB216763,SB505124,KM12,0
Bortezomib,Vorinostat,MRK-nu-1,0
AZD7762,Crizotinib,PANC-04-03,0
AZD7762,Docetaxel,HCC1428,0
Crizotinib,Camptothecin,HCC1806,0
MK-1775,BMS-754807,SNU-175,0
Linsitinib,5-Fluorouracil,HuP-T3,0
Lapatinib,AZD7762,MDA-MB-231,0
Vinorelbine,Taselisib,CL-11,0
Palbociclib,MK-2206,PA-TU-8988T,0
Olaparib,SB216763,AU565,0
AZD7762,AZD4547,DiFi,0
Axitinib,Bortezomib,MDA-MB-468,0
Palbociclib,AZD8055,SNU-407,0
Luminespib,SB216763,COLO-824,0
Lapatinib,Navitoclax,ZR-75-30,1
OSI-027,SCH772984,CAPAN-1,0
Linsitinib,Dabrafenib,HCC1187,0
Lapatinib,Cisplatin,MDA-MB-453,0
Linsitinib,BI-2536,BT-483,0
MK-2206,Taselisib,CaR-1,0
OSI-027,Olaparib,MDA-MB-361,0
MK-1775,SCH772984,DAN-G,1
Temozolomide,NU7441,MDA-MB-468,0
Cisplatin,BI-2536,AU565,0
BMS-754807,Olaparib,SNU-C1,0
Galunisertib,Gemcitabine,KP-2,0
MK-2206,SCH772984,HCC1569,0
MK-1775,Cisplatin,HCC38,1
Lapatinib,BI-2536,BT-474,1
MK-2206,Bortezomib,Hs-578-T,0
Dabrafenib,Linsitinib,SNU-81,0
MK-2206,Cisplatin,CFPAC-1,1
Taselisib,AZD4547,SW48,0
Luminespib,RO-3306,MRK-nu-1,0
Temozolomide,BI-2536,MDA-MB-453,0
Oxaliplatin,Linsitinib,CAPAN-1,0
Navitoclax,Gemcitabine,HCC1599,0
Temozolomide,NU7441,HCC2157,0
Temozolomide,Linsitinib,UACC-812,0
5-Fluorouracil,Crizotinib,CCK-81,0
Linsitinib,Paclitaxel,SW1990,0
5-Fluorouracil,Sorafenib,CAL-51,0
Navitoclax,SCH772984,HCC1428,1
Bortezomib,Olaparib,T47D,0
MK-1775,Palbociclib,HT55,0
Lapatinib,Oxaliplatin,MIA-PaCa-2,0
Taselisib,Alpelisib,HCC1395,0
Luminespib,Tozasertib,BT-549,0
Crizotinib,Paclitaxel,MRK-nu-1,0
MK-2206,Alpelisib,T47D,0
Temozolomide,Paclitaxel,DU-4475,0
Navitoclax,SB505124,SW1417,0
Taselisib,Paclitaxel,SW1990,0
Lapatinib,Bortezomib,MFM-223,0
Bortezomib,OSI-027,HCC1954,0
Gemcitabine,AZD8055,HCC1419,0
Camptothecin,Taselisib,SW837,0
5-Fluorouracil,Alpelisib,HCC1954,0
Taselisib,Camptothecin,RCM-1,0
OSI-027,AZD8055,MDA-MB-415,0
BMS-754807,Dabrafenib,SW1463,0
Palbociclib,ZM447439,EFM-19,0
OSI-027,Entinostat,HCC1428,0
Palbociclib,Dasatinib,KP-3,0
Cisplatin,Wee1 Inhibitor,HCC1428,0
5-Fluorouracil,Palbociclib,MDA-MB-157,0
Bortezomib,Tozasertib,MCF7,0
Irinotecan,Galunisertib,HuP-T3,0
Vorinostat,Crizotinib,MDA-MB-453,0
Olaparib,PF-4708671,JIMT-1,0
Taselisib,Cisplatin,EFM-192A,0
Vorinostat,Dabrafenib,MDA-MB-453,0
Axitinib,AZD8055,HCC1419,0
MK-1775,AZD7762,SU8686,0
Crizotinib,Navitoclax,ZR-75-1,0
Taselisib,OSI-027,ZR-75-30,0
Bortezomib,Docetaxel,HCC1500,0
AZD7762,Olaparib,CaR-1,0
AZD4547,Linsitinib,CL-11,0
Navitoclax,Bortezomib,MFM-223,0
MK-1775,Lapatinib,HCC1428,0
Lapatinib,Bortezomib,CAL-85-1,0
AZD8055,MK-2206,CW-2,0
Oxaliplatin,SCH772984,KP-3,0
Linsitinib,Dasatinib,KP-2,0
Linsitinib,Entinostat,MDA-MB-157,0
Olaparib,Nilotinib,CAL-51,0
Crizotinib,MK-1775,JIMT-1,0
Linsitinib,Paclitaxel,CAL-148,0
SB505124,Linsitinib,SW1417,0
Linsitinib,Oxaliplatin,PANC-03-27,0
MK-2206,MK-1775,HuP-T3,0
Navitoclax,Docetaxel,HCC70,0
Temozolomide,Olaparib,AU565,0
Navitoclax,Olaparib,SW1990,0
OSI-027,Crizotinib,PANC-08-13,0
Gemcitabine,AZD7762,HCC1395,0
Irinotecan,Oxaliplatin,PANC-08-13,0
SCH772984,AZD8055,NCI-H747,0
Taselisib,Linsitinib,PANC-10-05,0
OSI-027,SCH772984,BT-549,0
MK-2206,Palbociclib,RKO,0
AZD7762,KU-55933,HCC1187,0
Olaparib,SB216763,ZR-75-30,0
OSI-027,Linsitinib,T47D,0
MK-1775,Luminespib,BT-549,0
Camptothecin,Palbociclib,SNU-C2B,0
Vorinostat,SCH772984,MDA-MB-157,0
Taselisib,Irinotecan,HPAC,0
SCH772984,Linsitinib,SW1116,0
Oxaliplatin,AZD7762,HCT-15,0
Vorinostat,Alpelisib,OCUB-M,1
SB216763,BMS-754807,NCI-H716,0
Taselisib,Navitoclax,PANC-10-05,0
Palbociclib,Taselisib,HDQ-P1,0
BMS-754807,MK-2206,SNU-1040,1
AZD7762,Alpelisib,HCC1806,0
Linsitinib,Palbociclib,LS-180,0
Luminespib,NU7441,HCC1143,0
Bortezomib,5-Fluorouracil,MDA-MB-436,0
Axitinib,Gemcitabine,HCC1428,0
MK-1775,AZD8055,COLO-320-HSR,0
Bortezomib,Taselisib,BT-20,0
Axitinib,Crizotinib,OCUB-M,0
MK-1775,Lapatinib,UACC-812,0
Linsitinib,PF-4708671,HCC1395,0
SB505124,AZD7762,MDST8,0
Docetaxel,Sorafenib,ZR-75-1,0
MK-2206,Taselisib,SNU-81,0
Paclitaxel,Cisplatin,PANC-04-03,0
Taselisib,AZD7762,KP-1N,0
MK-2206,Linsitinib,PANC-10-05,0
