drug_a,drug_b,cell_line,synergy
Lapatinib,BI-2536,MDA-MB-468,0
SB216763,Oxaliplatin,SW948,0
Vorinostat,Afatinib,MDA-MB-453,1
Linsitinib,Irinotecan,SW1990,0
Linsitinib,Wee1 Inhibitor,CAL-120,0
Pictilisib,Nilotinib,CAL-85-1,0
Trametinib,JQ1,HCC2218,0
Lapatinib,Wee1 Inhibitor,JIMT-1,0
MK-1775,Nilotinib,EVSA-T,0
SCH772984,MK-2206,PANC-03-27,1
Docetaxel,GSK269962A,MDA-MB-157,0
Luminespib,Vorinostat,ZR-75-1,0
OSI-027,Taselisib,HCC2218,0
Dasatinib,OSI-027,DAN-G,0
Ruxolitinib,Paclitaxel,KP-1N,0
Lapatinib,Venetoclax,HCC70,0
OSI-027,Docetaxel,MRK-nu-1,0
OSI-027,Dabrafenib,HCC1937,0
Sapitinib,Luminespib,HCC1599,0
Luminespib,SCH772984,MDA-MB-468,0
5-Fluorouracil,Oxaliplatin,KP-4,0
PD173074,Bortezomib,CAL-51,0
Bortezomib,RO-3306,BT-483,0
5-Fluorouracil,SB216763,HT55,0
Bortezomib,Entinostat,EFM-19,0
Docetaxel,Dabrafenib,HCC1187,0
Lapatinib,Bortezomib,CAL-120,0
Taselisib,Paclitaxel,CAL-85-1,0
Cisplatin,Tozasertib,BT-474,0
5-Fluorouracil,Alisertib,BT-20,0
Sapitinib,SB216763,SW620,0
Ruxolitinib,Paclitaxel,Hs-766T,0
Trametinib,Lapatinib,CAL-148,0
AZD7762,PD173074,MDA-MB-453,0
Luminespib,GSK269962A,HCC1937,0
Taselisib,KU-55933,MRK-nu-1,0
Luminespib,AZD6482,BT-474,0
MK-2206,Taselisib,C2BBe1,0
Gemcitabine,Trametinib,HCC2218,0
Irinotecan,Lapatinib,PANC-04-03,0
AZD7762,Taselisib,PANC-04-03,0
Taselisib,Oxaliplatin,Hs-766T,0
Gemcitabine,Paclitaxel,CAL-120,0
MK-1775,5-Fluorouracil,SW1417,0
Bortezomib,SB216763,AU565,0
MK-2206,SCH772984,HCC1143,0
Trametinib,Navitoclax,CL-11,1
AZD7762,AZD6482,HCC1428,0
Docetaxel,AZD6482,HCC70,0
Navitoclax,Erlotinib,HuP-T3,0
Bortezomib,Venetoclax,MCF7,0
Axitinib,Gemcitabine,HCC1599,0
Vorinostat,Lapatinib,COLO-824,0
Luminespib,MK-1775,CAL-148,0
Bortezomib,NU7441,DU-4475,1
AZD7762,BI-2536,BT-549,0
Sapitinib,Navitoclax,MRK-nu-1,0
OSI-027,Docetaxel,HCC1419,0
Trametinib,Cisplatin,HCC1187,0
Axitinib,BI-2536,DU-4475,0
Navitoclax,Sapitinib,SNU-C5,0
MK-1775,Taselisib,SNU-175,0
Erlotinib,Trametinib,KP-4,0
PD173074,Wee1 Inhibitor,DU-4475,0
Taselisib,Pictilisib,HDQ-P1,0
5-Fluorouracil,Venetoclax,MDA-MB-157,0
Linsitinib,AZD7762,HT55,0
Lapatinib,Ruxolitinib,CFPAC-1,0
5-Fluorouracil,Oxaliplatin,SW837,0
Vinorelbine,SB505124,T84,0
Sapitinib,AZD7762,MRK-nu-1,0
5-Fluorouracil,AZD7762,LS-513,0
Sapitinib,SCH772984,CAL-120,0
Navitoclax,Gemcitabine,CAPAN-1,1
Docetaxel,SB216763,MDA-MB-361,0
MK-1775,KU-55933,BT-549,0
AZD7762,Afatinib,MDA-MB-361,0
Taselisib,MK-1775,CFPAC-1,0
MK-1775,Sapitinib,MRK-nu-1,0
Pictilisib,PF-4708671,CAL-51,0
MK-2206,JQ1,EFM-192A,0
Sapitinib,Afatinib,MDA-MB-361,0
Axitinib,Navitoclax,OCUB-M,0
Luminespib,Bortezomib,MCF7,0
MK-2206,MK-1775,MIA-PaCa-2,0
PD173074,5-Fluorouracil,HCC2157,0
Afatinib,5-Fluorouracil,T84,0
Dasatinib,OSI-027,Hs-766T,0
MK-2206,AZD7762,CAL-120,0
MK-1775,SB505124,SK-CO-1,0
Pictilisib,Gemcitabine,MDA-MB-175-VII,0
Luminespib,Navitoclax,EVSA-T,0
Bortezomib,Ribociclib,UACC-893,0
Docetaxel,Luminespib,MDA-MB-415,0
Cisplatin,Paclitaxel,HCC1428,0
Taselisib,AZD7762,MIA-PaCa-2,0
LGK974,Oxaliplatin,KP-2,0
MK-1775,Venetoclax,HCC1954,0
Linsitinib,SB505124,SNU-407,0
MK-1775,BI-2536,ZR-75-1,0
5-Fluorouracil,Cisplatin,HCC38,0
MK-1775,Tozasertib,MDA-MB-231,0
Trametinib,ZM447439,OCUB-M,0
Sapitinib,Oxaliplatin,RKO,0
5-Fluorouracil,Lapatinib,PANC-03-27,0
Bortezomib,Paclitaxel,CAMA-1,0
SCH772984,Taselisib,PA-TU-8988T,0
Paclitaxel,Erlotinib,DAN-G,0
Vorinostat,RO-3306,HCC1395,0
MK-2206,BI-2536,HCC1599,0
Linsitinib,Navitoclax,DAN-G,0
Oxaliplatin,LGK974,SW1463,0
AZD7762,MK-1775,YAPC,0
5-Fluorouracil,MK-1775,MDA-MB-330,0
Docetaxel,5-Fluorouracil,MCF7,0
Lapatinib,AZD7762,EFM-19,0
Taselisib,Bortezomib,EFM-192A,0
SCH772984,Oxaliplatin,CAPAN-2,0
Linsitinib,Taselisib,BT-20,0
Docetaxel,Tozasertib,JIMT-1,0
MK-1775,Wee1 Inhibitor,HCC1395,0
Ruxolitinib,Irinotecan,SW1990,0
Vinorelbine,Sapitinib,CaR-1,0
Navitoclax,OSI-027,BT-20,0
Sapitinib,Afatinib,SNU-407,0
Gemcitabine,OSI-027,Hs-766T,0
Dabrafenib,MK-1775,HCT-15,0
Axitinib,Taselisib,OCUB-M,0
OSI-027,Entinostat,HCC1419,0
MK-1775,Cisplatin,UACC-812,0
Bortezomib,GSK269962A,MDA-MB-231,0
Sapitinib,Dabrafenib,CAL-120,0
Lapatinib,NU7441,HDQ-P1,0
Afatinib,MK-1775,DiFi,0
Trametinib,Pictilisib,MCF7,0
LGK974,Navitoclax,CAPAN-1,0
5-Fluorouracil,Nilotinib,T47D,0
Axitinib,AZD7762,DU-4475,0
SCH772984,Cisplatin,AsPC-1,0
Luminespib,NU7441,DU-4475,0
Linsitinib,Uprosertib,MCF7,0
Afatinib,Vinorelbine,RCM-1,0
Luminespib,Taselisib,EVSA-T,0
Navitoclax,Pictilisib,ZR-75-1,0
Trametinib,Alisertib,MDA-MB-157,0
Gemcitabine,OSI-027,Hs-578-T,0
Dasatinib,Gemcitabine,SU8686,0
Luminespib,Cisplatin,JIMT-1,0
LGK974,AZD7762,CAPAN-1,0
Linsitinib,SB216763,HCC1599,0
Navitoclax,Wee1 Inhibitor,HCC1599,0
Pictilisib,GSK269962A,MDA-MB-415,0
Trametinib,Nilotinib,OCUB-M,0
Linsitinib,Cisplatin,HCC70,0
AZD7762,Erlotinib,HuP-T4,0
5-Fluorouracil,Dabrafenib,SK-CO-1,0
Axitinib,Luminespib,UACC-893,0
OSI-027,Pictilisib,DU-4475,0
Trametinib,SCH772984,HT-29,0
OSI-027,Luminespib,BT-483,0
Trametinib,Tozasertib,MDA-MB-330,0
Linsitinib,Paclitaxel,BxPC-3,0
SB505124,AZD7762,HCT-15,0
Axitinib,MK-2206,UACC-893,0
Oxaliplatin,LGK974,SW1417,0
Lapatinib,Gemcitabine,SUIT-2,0
Bortezomib,KU-55933,DU-4475,0
MK-1775,Taselisib,ZR-75-1,0
Trametinib,JQ1,MDA-MB-415,0
OSI-027,AZD7762,MDA-MB-468,0
Luminespib,JQ1,ZR-75-1,0
Linsitinib,MK-1775,SW48,0
Paclitaxel,Ruxolitinib,CFPAC-1,0
5-Fluorouracil,SCH772984,EFM-192A,0
Navitoclax,Vorinostat,EFM-192A,0
Linsitinib,Pictilisib,CAL-85-1,0
5-Fluorouracil,LGK974,COLO-320-HSR,0
Navitoclax,MK-1775,HCC1937,0
5-Fluorouracil,Docetaxel,HCC202,0
SB216763,MK-1775,DiFi,0
Linsitinib,5-Fluorouracil,MCF7,0
Axitinib,GSK269962A,MDA-MB-231,0
Trametinib,Sapitinib,HCC1187,0
Docetaxel,SCH772984,HCC1187,0
Cisplatin,SCH772984,COLO-824,0
Linsitinib,Entinostat,MDA-MB-468,0
AZD7762,MK-2206,SNU-C2B,0
Cisplatin,Ribociclib,OCUB-M,0
Cisplatin,MK-2206,CAL-120,0
Vorinostat,BI-2536,T47D,0
MK-1775,Linsitinib,NCI-H747,0
Bortezomib,Docetaxel,CAMA-1,0
Docetaxel,Entinostat,EVSA-T,0
MK-1775,Afatinib,CaR-1,0
Trametinib,BI-2536,MDA-MB-468,0
Bortezomib,AZD7762,BT-483,0
Cisplatin,Oxaliplatin,KP-2,0
Gemcitabine,Sapitinib,DU-4475,0
Docetaxel,MK-2206,UACC-812,0
Sapitinib,SB505124,HT-29,0
Luminespib,Nilotinib,CAL-51,0
MK-1775,Taselisib,EVSA-T,0
Linsitinib,NU7441,MFM-223,0
MK-2206,JQ1,HCC1954,0
Linsitinib,Afatinib,LS-411N,0
OSI-027,MK-1775,HPAC,0
Pictilisib,PF-4708671,HCC1143,0
AZD7762,Pictilisib,EFM-19,0
Ruxolitinib,AZD7762,AsPC-1,0
Luminespib,Trametinib,HDQ-P1,0
Vorinostat,OSI-027,UACC-893,0
MK-2206,PF-4708671,CAL-51,0
Linsitinib,MK-1775,CFPAC-1,0
Navitoclax,Trametinib,ZR-75-1,0
Trametinib,SB216763,CAL-120,0
Oxaliplatin,5-Fluorouracil,PA-TU-8902,0
Ruxolitinib,Oxaliplatin,PANC-10-05,0
SB505124,LGK974,MDST8,0
5-Fluorouracil,Trametinib,CL-11,0
Oxaliplatin,Lapatinib,BxPC-3,0
Vorinostat,KU-55933,HCC1500,1
Trametinib,AZD7762,BT-474,0
Trametinib,Alisertib,HCC1500,0
Luminespib,Sapitinib,MDA-MB-157,0
SCH772984,Ruxolitinib,AsPC-1,0
Bortezomib,Paclitaxel,EFM-19,0
Oxaliplatin,Afatinib,SNU-175,0
PD173074,Afatinib,HCC2218,0
Trametinib,OSI-027,PANC-08-13,0
Vinorelbine,AZD7762,C2BBe1,0
MK-1775,Pictilisib,HCC1419,0
Cisplatin,Linsitinib,MFM-223,0
Pictilisib,Tozasertib,EFM-19,0
Linsitinib,Pictilisib,MDA-MB-231,0
Sapitinib,Oxaliplatin,SNU-C5,0
Cisplatin,GSK269962A,MDA-MB-175-VII,0
Trametinib,AZD7762,HCC70,0
Linsitinib,MK-2206,AsPC-1,0
Axitinib,SCH772984,MDA-MB-157,0
Cisplatin,Axitinib,MDA-MB-415,0
Taselisib,Luminespib,ZR-75-1,0
LGK974,SB216763,SK-CO-1,0
Ruxolitinib,Lapatinib,HuP-T4,0
Vorinostat,Nilotinib,MRK-nu-1,0
Vorinostat,Luminespib,MRK-nu-1,0
Taselisib,Trametinib,HCC38,0
Sapitinib,Lapatinib,HCC70,0
5-Fluorouracil,MK-1775,HCC1937,0
Trametinib,Luminespib,HCC2218,0
PD173074,KU-55933,UACC-893,0
5-Fluorouracil,LGK974,SW1990,0
Trametinib,PF-4708671,HCC1937,0
Erlotinib,AZD7762,MZ1-PC,0
Gemcitabine,Ribociclib,MCF7,0
Dactolisib,SCH772984,PANC-04-03,0
Erlotinib,Cisplatin,PA-TU-8988T,0
Bortezomib,Afatinib,EFM-192A,0
AZD7762,Nilotinib,BT-483,0
Docetaxel,ZM447439,ZR-75-1,0
MK-1775,Entinostat,AU565,0
Navitoclax,Tozasertib,HCC38,1
Navitoclax,PD173074,BT-20,0
Navitoclax,Afatinib,COLO-824,0
Dasatinib,Ruxolitinib,KP-4,0
MK-1775,AZD7762,HCC1395,0
SB216763,MK-2206,DiFi,0
Erlotinib,Cisplatin,SUIT-2,0
Docetaxel,Bortezomib,MDA-MB-157,0
Lapatinib,Axitinib,MDA-MB-330,0
Trametinib,Vinorelbine,LS-180,0
Luminespib,OSI-027,MDA-MB-157,0
OSI-027,BI-2536,BT-483,0
Navitoclax,Lapatinib,HCC1954,0
OSI-027,Wee1 Inhibitor,BT-549,0
Bortezomib,Alisertib,HCC2218,0
Docetaxel,Gemcitabine,HCC70,0
OSI-027,Dactolisib,PANC-10-05,0
Cisplatin,Axitinib,MDA-MB-330,0
Axitinib,PF-4708671,HCC1187,0
Navitoclax,NU7441,HCC1395,0
Vorinostat,Pictilisib,HCC1569,0
AZD7762,MK-2206,HCC1569,0
MK-1775,Tozasertib,HCC38,0
Taselisib,Paclitaxel,CAL-120,0
LGK974,5-Fluorouracil,HCC2998,0
Axitinib,OSI-027,HCC1395,0
SB505124,Dabrafenib,COLO-678,0
Gemcitabine,BI-2536,MCF7,0
Sapitinib,OSI-027,HCC1187,0
PD173074,NU7441,EFM-19,0
OSI-027,ZM447439,HCC2218,0
OSI-027,Taselisib,Hs-766T,0
PD173074,Pictilisib,HCC1395,0
Cisplatin,Entinostat,HCC1569,0
Docetaxel,Ribociclib,ZR-75-1,0
5-Fluorouracil,LGK974,HCT-116,0
Paclitaxel,Irinotecan,PANC-03-27,0
Navitoclax,Dasatinib,PANC-02-03,0
Taselisib,Alisertib,MFM-223,0
Sapitinib,MK-2206,T84,0
AZD7762,SB216763,HT55,0
Navitoclax,Bortezomib,MDA-MB-436,0
Axitinib,Docetaxel,HCC2157,0
Bortezomib,5-Fluorouracil,EVSA-T,0
Luminespib,Uprosertib,Hs-578-T,0
Navitoclax,SCH772984,COLO-824,1
Cisplatin,Ruxolitinib,KP-4,0
Taselisib,Bortezomib,HCC1419,0
Docetaxel,Trametinib,AU565,0
Sapitinib,JQ1,HCC1806,0
MK-2206,Paclitaxel,CAL-85-1,0
Vorinostat,Docetaxel,HCC1937,0
Docetaxel,Navitoclax,HCC1395,0
Gemcitabine,Taselisib,CAPAN-1,0
Lapatinib,RO-3306,EVSA-T,0
Linsitinib,AZD6482,MDA-MB-453,0
Lapatinib,Trametinib,HCC1806,0
Docetaxel,Taselisib,HCC1187,0
AZD7762,Gemcitabine,HCC2157,1
Trametinib,Uprosertib,HCC1187,0
Cisplatin,MK-2206,MDA-MB-231,0
AZD7762,RO-3306,CAL-51,0
Vorinostat,Lapatinib,MDA-MB-330,0
Luminespib,MK-2206,MDA-MB-415,0
Linsitinib,Ribociclib,JIMT-1,0
Linsitinib,Gemcitabine,HCC38,0
SB505124,SB216763,SW1463,0
5-Fluorouracil,Trametinib,SU8686,0
Bortezomib,PF-4708671,CAL-85-1,0
Cisplatin,AZD7762,KP-1N,0
AZD7762,5-Fluorouracil,SW1417,0
OSI-027,Linsitinib,MDA-MB-436,0
5-Fluorouracil,Cisplatin,MDA-MB-231,0
Sapitinib,MK-1775,SW620,0
Taselisib,Cisplatin,HCC1599,0
AZD7762,Vinorelbine,SNU-C5,0
Trametinib,OSI-027,ZR-75-30,0
Gemcitabine,Trametinib,PL4,0
Sapitinib,SB505124,SNU-407,0
SB505124,LGK974,SW1116,0
Pictilisib,AZD7762,HCC1428,0
Ruxolitinib,Paclitaxel,HuP-T3,0
OSI-027,5-Fluorouracil,PA-TU-8902,0
Docetaxel,Taselisib,EVSA-T,0
Linsitinib,MK-1775,HDQ-P1,0
Sapitinib,AZD7762,HCC1500,0
SCH772984,Oxaliplatin,KM12,0
Bortezomib,JQ1,HCC1500,1
PD173074,SCH772984,T47D,0
OSI-027,ZM447439,MDA-MB-436,0
Gemcitabine,JQ1,DU-4475,0
Navitoclax,5-Fluorouracil,SNU-C2B,0
Docetaxel,Pictilisib,COLO-824,0
Gemcitabine,Lapatinib,HCC1806,0
Luminespib,Taselisib,MDA-MB-415,0
Lapatinib,Linsitinib,KP-4,0
Linsitinib,Pictilisib,HCC202,0
OSI-027,Cisplatin,EVSA-T,0
AZD7762,Navitoclax,SNU-C5,0
Docetaxel,Wee1 Inhibitor,HCC1143,0
Linsitinib,BI-2536,MDA-MB-175-VII,0
Afatinib,Taselisib,CL-11,0
PD173074,PF-4708671,HCC1806,0
Luminespib,5-Fluorouracil,CAMA-1,0
SB505124,MK-1775,SNU-175,0
OSI-027,Taselisib,PANC-04-03,1
Pictilisib,GSK269962A,MDA-MB-157,0
Paclitaxel,LGK974,KP-2,0
Vinorelbine,Oxaliplatin,SW1116,0
Erlotinib,Dasatinib,PANC-02-03,0
Cisplatin,Trametinib,BT-474,0
Navitoclax,MK-2206,PA-TU-8988T,1
Cisplatin,MK-2206,CFPAC-1,0
Luminespib,Alisertib,HCC1419,0
5-Fluorouracil,Tozasertib,BT-549,0
OSI-027,Lapatinib,MDA-MB-468,0
Trametinib,MK-2206,CAMA-1,0
Lapatinib,Gemcitabine,HCC1599,0
Pictilisib,Gemcitabine,MCF7,0
SCH772984,Afatinib,GP5d,0
Lapatinib,Taselisib,ZR-75-30,0
Dabrafenib,Afatinib,SNU-C1,0
MK-1775,SB216763,MDA-MB-231,0
PD173074,Trametinib,BT-549,0
SCH772984,Dasatinib,PA-TU-8902,1
Dabrafenib,Afatinib,SNU-175,0
AZD7762,Taselisib,SW1990,0
Gemcitabine,Nilotinib,HCC2218,0
Cisplatin,Bortezomib,T47D,0
Cisplatin,AZD6482,BT-483,0
Gemcitabine,Entinostat,HCC1500,0
Trametinib,SCH772984,YAPC,0
Irinotecan,LGK974,PA-TU-8902,0
Linsitinib,ZM447439,Hs-578-T,0
Navitoclax,MK-2206,HCC38,1
Cisplatin,MK-1775,EFM-192A,0
Lapatinib,Dasatinib,KP-3,0
Pictilisib,Linsitinib,HCC1143,0
Gemcitabine,SCH772984,CAL-148,0
5-Fluorouracil,Pictilisib,MDA-MB-157,0
MK-2206,Lapatinib,MDA-MB-231,0
Cisplatin,AZD7762,HCC70,0
Pictilisib,Tozasertib,ZR-75-1,0
Luminespib,Navitoclax,MDA-MB-436,0
AZD7762,Ruxolitinib,PANC-02-03,0
AZD7762,Cisplatin,HCC1569,0
Pictilisib,Cisplatin,MRK-nu-1,0
Lapatinib,Afatinib,BT-549,0
Dabrafenib,Vinorelbine,SW948,0
Taselisib,MK-2206,CaR-1,1
SCH772984,Cisplatin,PANC-03-27,0
MK-2206,PD173074,HCC2218,0
Lapatinib,AZD7762,JIMT-1,0
OSI-027,MK-2206,BT-20,0
Trametinib,Sapitinib,T84,0
Taselisib,SB216763,HT-29,0
Gemcitabine,Lapatinib,BxPC-3,0
Dasatinib,LGK974,CAPAN-2,0
Gemcitabine,Pictilisib,AU565,0
Navitoclax,NU7441,EVSA-T,0
Axitinib,Docetaxel,HCC70,0
Lapatinib,Linsitinib,BxPC-3,1
Docetaxel,Paclitaxel,MDA-MB-231,0
Trametinib,Linsitinib,AsPC-1,0
Cisplatin,KU-55933,MDA-MB-361,0
Cisplatin,MK-1775,MDA-MB-231,0
Bortezomib,Docetaxel,HCC1419,0
Dabrafenib,Taselisib,LoVo,0
OSI-027,AZD7762,MIA-PaCa-2,0
AZD7762,Ruxolitinib,DAN-G,0
Erlotinib,MK-2206,SUIT-2,0
Afatinib,Oxaliplatin,MDST8,0
Navitoclax,OSI-027,MDA-MB-231,0
Gemcitabine,PD173074,HCC1954,0
Vorinostat,BI-2536,BT-474,0
Axitinib,PF-4708671,HCC2218,0
Docetaxel,Ribociclib,UACC-893,0
Axitinib,Cisplatin,CAL-120,0
MK-2206,OSI-027,PANC-08-13,0
5-Fluorouracil,Dactolisib,PANC-08-13,0
MK-1775,Nilotinib,MDA-MB-361,0
Bortezomib,Afatinib,CAL-148,0
Pictilisib,Uprosertib,MCF7,0
Oxaliplatin,5-Fluorouracil,HT-29,0
Cisplatin,MK-1775,KP-2,0
Gemcitabine,RO-3306,ZR-75-30,0
Axitinib,Alisertib,HCC1599,0
MK-1775,Vinorelbine,CaR-1,0
MK-1775,Pictilisib,HCC1954,0
Cisplatin,SCH772984,MDA-MB-231,0
Axitinib,SB216763,Hs-578-T,0
MK-2206,OSI-027,MDA-MB-436,1
Afatinib,Vinorelbine,CCK-81,1
OSI-027,MK-1775,HCC1428,0
MK-2206,Ribociclib,CAL-51,0
PD173074,Trametinib,HCC1419,0
Linsitinib,Ribociclib,ZR-75-1,0
Navitoclax,Sapitinib,T84,0
Cisplatin,Trametinib,PA-TU-8988T,0
MK-2206,Lapatinib,HCC1599,0
Docetaxel,PD173074,T47D,0
Luminespib,SCH772984,HCC1187,0
Sapitinib,Oxaliplatin,SNU-C2B,0
OSI-027,Gemcitabine,COLO-824,0
Pictilisib,PF-4708671,CAL-85-1,0
SCH772984,Vinorelbine,SNU-1040,0
Luminespib,PF-4708671,CAMA-1,0
Sapitinib,Tozasertib,HCC70,0
Navitoclax,Bortezomib,CAMA-1,0
MK-2206,Sapitinib,MDST8,0
LGK974,SB505124,SNU-1040,0
PD173074,Entinostat,HCC2157,0
5-Fluorouracil,Venetoclax,HCC1569,0
Linsitinib,Afatinib,SNU-C1,0
Lapatinib,BI-2536,MCF7,0
Sapitinib,OSI-027,AU565,0
Pictilisib,NU7441,BT-483,0
5-Fluorouracil,Pictilisib,HCC1419,0
Ruxolitinib,OSI-027,DAN-G,0
OSI-027,GSK269962A,HCC1599,0
Bortezomib,PD173074,HCC1395,0
Trametinib,Venetoclax,MCF7,0
Sapitinib,Vorinostat,HCC1419,0
5-Fluorouracil,OSI-027,HCC70,0
Axitinib,Entinostat,CAL-148,0
Sapitinib,GSK269962A,BT-549,0
AZD7762,Pictilisib,HCC1395,0
Trametinib,PF-4708671,MDA-MB-361,0
AZD7762,KU-55933,CAMA-1,0
MK-1775,BI-2536,DU-4475,0
Navitoclax,Sapitinib,CCK-81,1
Sapitinib,Uprosertib,HCC1187,0
5-Fluorouracil,OSI-027,MZ1-PC,0
Gemcitabine,Dabrafenib,CAL-148,0
Linsitinib,OSI-027,HCC70,0
Trametinib,AZD6482,BT-20,0
Taselisib,LGK974,KM12,0
Taselisib,Pictilisib,UACC-812,0
Cisplatin,AZD6482,HCC1395,0
SB216763,5-Fluorouracil,MDST8,0
Dabrafenib,SB505124,SNU-407,0
Linsitinib,Navitoclax,COLO-824,0
Linsitinib,LGK974,SU8686,0
5-Fluorouracil,NU7441,HCC1500,0
Gemcitabine,Wee1 Inhibitor,HCC1428,0
Sapitinib,Ribociclib,HCC1500,0
Bortezomib,Venetoclax,MDA-MB-231,0
OSI-027,Pictilisib,HCC1599,0
5-Fluorouracil,LGK974,PSN1,0
MK-1775,SCH772984,NCI-H508,0
Irinotecan,5-Fluorouracil,AsPC-1,0
Sapitinib,Docetaxel,MDA-MB-157,0
Trametinib,Lapatinib,ZR-75-30,0
Linsitinib,5-Fluorouracil,PANC-04-03,0
LGK974,Dasatinib,BxPC-3,0
Sapitinib,Docetaxel,EFM-192A,0
SB505124,Dabrafenib,SNU-1040,0
MK-1775,Tozasertib,Hs-578-T,0
SB505124,MK-2206,COLO-678,0
Navitoclax,SB216763,HCC2998,1
Linsitinib,AZD7762,MDST8,0
5-Fluorouracil,AZD7762,ZR-75-30,0
Taselisib,Docetaxel,HCC1395,0
PD173074,Afatinib,T47D,0
Erlotinib,Taselisib,BxPC-3,0
Pictilisib,Wee1 Inhibitor,MDA-MB-436,0
PD173074,5-Fluorouracil,ZR-75-1,0
Lapatinib,OSI-027,KP-2,0
MK-2206,Cisplatin,MIA-PaCa-2,0
AZD7762,LGK974,HT-115,0
Bortezomib,SB216763,OCUB-M,0
MK-1775,Alisertib,BT-474,0
Docetaxel,SCH772984,MCF7,0
SB216763,Taselisib,RKO,0
Gemcitabine,Oxaliplatin,BxPC-3,0
Erlotinib,5-Fluorouracil,SU8686,0
Bortezomib,GSK269962A,CAL-148,0
OSI-027,NU7441,MFM-223,0
Luminespib,Trametinib,HCC1569,1
Docetaxel,ZM447439,HCC2157,0
Linsitinib,Nilotinib,Hs-578-T,0
MK-1775,Lapatinib,DAN-G,0
Pictilisib,PF-4708671,CAL-120,0
Luminespib,Nilotinib,BT-20,0
MK-2206,KU-55933,HCC2218,0
Luminespib,SCH772984,HCC2157,0
AZD7762,Dactolisib,KP-2,0
Vorinostat,Tozasertib,HCC70,0
5-Fluorouracil,Navitoclax,CW-2,0
MK-2206,Cisplatin,PA-TU-8902,0
Gemcitabine,Vorinostat,HCC1143,0
Erlotinib,Oxaliplatin,KP-4,0
Navitoclax,BI-2536,HCC1806,1
Sapitinib,Venetoclax,T47D,0
Navitoclax,AZD7762,HCC1599,0
Taselisib,Alisertib,HDQ-P1,0
MK-2206,Taselisib,SNU-C5,0
Pictilisib,Paclitaxel,MDA-MB-468,0
Cisplatin,Ribociclib,HDQ-P1,0
Oxaliplatin,Vinorelbine,T84,0
LGK974,Linsitinib,LS-513,0
Trametinib,MK-1775,PANC-04-03,0
PD173074,Docetaxel,CAL-85-1,0
Trametinib,SCH772984,CAL-120,0
Docetaxel,Venetoclax,HCC1143,0
AZD7762,SB216763,SW837,0
Gemcitabine,Taselisib,HCC1143,0
Gemcitabine,Dabrafenib,HCC1599,0
MK-1775,5-Fluorouracil,MDA-MB-436,1
Ruxolitinib,Taselisib,CAPAN-1,0
AZD7762,Vinorelbine,SNU-C2B,0
Linsitinib,Ruxolitinib,PANC-02-03,0
SCH772984,5-Fluorouracil,SW837,0
Afatinib,Trametinib,SNU-1040,0
OSI-027,PD173074,DU-4475,0
AZD7762,MK-2206,CAL-148,0
Bortezomib,Venetoclax,CAMA-1,0
Linsitinib,Axitinib,CAMA-1,0
SCH772984,Sapitinib,HT-29,1
LGK974,SCH772984,SU8686,0
OSI-027,Pictilisib,ZR-75-1,0
Vorinostat,KU-55933,MDA-MB-468,0
Navitoclax,NU7441,ZR-75-1,0
Cisplatin,Nilotinib,CAL-148,0
Lapatinib,Axitinib,HCC1954,0
AZD7762,Taselisib,CAL-148,0
Axitinib,GSK269962A,HDQ-P1,0
Linsitinib,RO-3306,BT-483,0
Gemcitabine,OSI-027,PA-TU-8988T,0
5-Fluorouracil,OSI-027,PANC-03-27,0
Trametinib,Uprosertib,HCC1937,0
Taselisib,Trametinib,SNU-175,0
OSI-027,AZD6482,MDA-MB-453,0
Navitoclax,Sapitinib,HT-29,0
Linsitinib,Pictilisib,HCC1143,0
MK-1775,Linsitinib,LS-180,0
SCH772984,Oxaliplatin,SW620,0
Luminespib,SB216763,EFM-192A,0
Trametinib,Linsitinib,HCC1954,0
LGK974,Ruxolitinib,YAPC,0
MK-2206,Nilotinib,HCC1187,0
Taselisib,LGK974,SW1417,0
Pictilisib,Navitoclax,ZR-75-1,0
Luminespib,Tozasertib,MDA-MB-436,0
Linsitinib,PD173074,MDA-MB-415,0
Vorinostat,Dabrafenib,HCC70,0
Bortezomib,PF-4708671,HCC1395,0
Taselisib,Navitoclax,LS-411N,0
Lapatinib,Paclitaxel,MDA-MB-330,0
Lapatinib,Irinotecan,PA-TU-8902,0
MK-1775,SCH772984,HCC1419,0
MK-1775,Navitoclax,YAPC,0
Docetaxel,AZD6482,CAL-51,0
MK-1775,Uprosertib,Hs-578-T,0
Trametinib,PF-4708671,COLO-824,0
Pictilisib,Alisertib,ZR-75-1,0
Taselisib,Afatinib,MDA-MB-157,0
OSI-027,SCH772984,CAL-120,0
Lapatinib,MK-1775,SW1990,1
Trametinib,Cisplatin,HuP-T4,0
Taselisib,Dactolisib,PANC-04-03,0
Linsitinib,Vorinostat,JIMT-1,0
Sapitinib,MK-2206,LS-513,0
Vorinostat,SCH772984,HCC1937,0
AZD7762,SCH772984,EFM-19,0
OSI-027,Irinotecan,DAN-G,0
MK-1775,AZD7762,GP5d,0
Navitoclax,Trametinib,EVSA-T,0
Vorinostat,SB216763,MDA-MB-468,0
MK-1775,JQ1,MDA-MB-453,0
Trametinib,Vinorelbine,CW-2,0
PD173074,Entinostat,HCC1500,0
Navitoclax,Luminespib,HCC1599,0
MK-2206,OSI-027,CAMA-1,0
Taselisib,SCH772984,HCC1937,0
